SystemDate,AccountNumber,OfficeRR,Currency,SecurityType,Symbol,CUSIP,Sedol,SecurityDescription,ClosingPrice,factor,Rate,TradeQuantity,SettleQuantity,TradeMarketValue,SettleMarketValue,TodayUnrealizedPL,TodayRealizedPL,TodayCouponInterest,TodayFundingInterest,TodayTotalPL,MTDUnrealizedPL,MTDRealizedPL,MTDCouponInterest,MTDFundingInterest,MTDTotalPL,YTDUnrealizedPL,YTDRealizedPL,YTDCouponInterest,YTDFundingInterest,YTDTotalPL
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ASZD4,BNDWGD8,FEDERAL HOME LOAN BANKS 4.130% 08/28/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,400.0000,0.0000,0.0000,400.0000
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AT2U0,BQH65T6,FEDERAL HOME LOAN BANKS 3.750% 03/15/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,188.7500,0.0000,0.0000,188.7500
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AT3H8,BL59VT4,FEDERAL HOME LOAN BANKS 3.375% 03/08/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,420.0000,0.0000,0.0000,420.0000
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AT4V6,BQQ5X12,FEDERAL HOME LOAN BANKS 4.625% 09/22/27,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.5000,0.0000,0.0000,112.5000
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130AT7D3,BPDZ5V2,FEDERAL HOME LOAN BANKS 3.500% 12/08/23,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,120.0000
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ATBS5,BJQTPV9,FEDERAL HOME LOAN BANKS 4.000% 09/29/26,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,222.0000,0.0000,0.0000,222.0000,0.0000,222.0000,0.0000,0.0000,222.0000
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ATEQ6,BQB6XJ8,FEDERAL HOME LOAN BANKS 4.250% 03/28/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.0000,0.0000,0.0000,300.0000
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ATG50,BQMSK47,FEDERAL HOME LOAN BANKS 5.000% 10/17/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,502.5000,0.0000,0.0000,502.5000
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ATHT7,BMDL6N8,FEDERAL HOME LOAN BANKS 4.375% 09/12/25,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.6000,0.0000,0.0000,135.6000
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ATJF5,,FEDERAL HOME LOAN BANKS 6.050% 10/13/37,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,393.0000,0.0000,0.0000,393.0000
08/18/2023,66EG99E1,EG03,USD,Mortgage-Backed and Government Agencies,,3130ATUQ8,BN6SZ25,FEDERAL HOME LOAN BANKS 4.750% 03/08/24,0.000000000000000,0.000000000000000,0.000000000000000,0.00000,0.00000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,320.0000,0.0000,0.0000,320.0000
