SystemDate,AccountNumber,OfficeRR,Currency,SecurityType,Symbol,CUSIP,Sedol,SecurityDescription,ClosingPrice,factor,Rate,TradeQuantity,SettleQuantity,TradeMarketValue,SettleMarketValue,TodayUnrealizedPL,TodayRealizedPL,TodayCouponInterest,TodayFundingInterest,TodayTotalPL,MTDUnrealizedPL,MTDRealizedPL,MTDCouponInterest,MTDFundingInterest,MTDTotalPL,YTDUnrealizedPL,YTDRealizedPL,YTDCouponInterest,YTDFundingInterest,YTDTotalPL
8/21/2023,66TX0040,TX26,USD,Treasury Notes,,91282CGM7,BQXLPX9,US TREAS NTS 9 YEAR 10 MONTH MATURITY 02/15/33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0635,0,71.0635
8/21/2023,66TX0040,TX26,USD,Treasury Notes,,91282CHC8,BQYLTK3,US TREAS NOTE 9 YEAR 10 MONTH MATURITY 05/15/33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.9871,0,226.9871
8/21/2023,66TX0040,TX26,USD,Treasury Notes,,91282CHE4,BP489T6,US TREAS NOTE 5 YEAR MATURITY 05/31/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.5055,0,465.5055
8/21/2023,66TX0040,TX26,USD,Treasury Notes,,91282CHL8,BQXV164,US TREAS NOTE 2 YEAR MATURITY 06/30/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.4681,0,63.4681
8/21/2023,66TX0040,TX26,USD,Corporate Bonds,,95000U3F8,BNFZXQ7,WELLS FARGO & CO MEDIUM TERM S R NTS BOOK ENTRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.1806,0,-77.1806
8/21/2023,66TX0063,TX23,USD,Corporate Bonds,,14308CAA1,,CARLYLE AVIATION ELEVATE MERGE 7.000% 10/15/24 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.111,0,1410.111
8/21/2023,66TX0063,TX23,USD,Corporate Bonds,,253651AC7,,DIEBOLD NXDF INC 8.500% 04/15/24 DO NOT USE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.1389,0,-295.1389
8/21/2023,66TX0063,TX23,USD,Corporate Bonds,,724479AP5,BNC23N8,PITNEY BOWES INC 6.875% 03/15/27 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.875,0,171.875
8/21/2023,66TX0063,TX23,USD,Corporate Bonds,,767754CK8,BKKK6B2,RITE AID CORP 7.500% 07/01/25 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.25,0,156.25
8/21/2023,66TX0063,TX23,USD,Corporate Bonds,,96208LAA9,BFN22B2,WEWORK COS INC 7.875% 05/01/25 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0,183.75
8/21/2023,66TX0063,TX23,USD,Corporate Bonds,,C94143AL5,,VALEANT PHARMACEUTICALS INTL 5.500% 11/01/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.9445,0,106.9445
8/21/2023,66TX0063,TX23,USD,Corporate Bonds,,U13077AM1,,CALUMET SPECIALTY PRODUCTS PAR 9.750% 07/15/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.8332,0,270.8332
8/21/2023,66TX0063,TX23,USD,,,U23888AE7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.1666,0,154.1666
8/21/2023,66TX0063,TX23,USD,Corporate Bonds,,U4949EAA0,BMCLTX0,KLX ENERGY SERVICES HOLDINGS 11.500% 11/01/25,95.37,0.01,11.5,50000,50000,47685,47685,0,0,15.9722,0,15.9722,0,0,127.7777,0,127.7777,0,0,127.7777,0,127.7777
8/21/2023,66TX0063,TX23,USD,Corporate Bonds,,U96217AA9,BG45079,WEWORK COS INC 7.875% 05/01/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.75,0,218.75,0,0,530.25,0,530.25
8/21/2023,66TX0069,TX24,USD,Corporate Bonds,,878155AE0,BFZ2JD1,TEAM INC 5.000% 08/01/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-251.3194,0,-251.3194
8/21/2023,66TX0072,TX23,USD,Corporate Bonds,,35640YAA5,BF57XM3,FREEDOM MORTGAGE CORPORATION 8.125% 11/15/24 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.75,0,178.75
8/21/2023,66TX0072,TX23,USD,Corporate Bonds,,35640YAB3,BF0YND0,FREEDOM MORTGAGE CORPORATION 8.250% 04/15/25 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44
8/21/2023,66TX0095,TX23,USD,Corporate Bonds,,35640YAA5,BF57XM3,FREEDOM MORTGAGE CORPORATION 8.125% 11/15/24 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.0971,0,194.0971
8/21/2023,66TX0111,TX26,USD,Corporate Bonds,,71654QCC4,BD3NBC5,PETROLEOS MEXICANOS 6.750% 09/21/47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,375
8/21/2023,66TX0111,TX26,USD,Treasury Notes,,91282CEJ6,BMXW6J7,US TREAS NTS 4YR 10 MONTH MATURITY 04/15/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.772,0,196.772
8/21/2023,66TX0114,TX26,USD,Corporate Bonds,,458140CK4,BMX7HC2,INTEL CORP SR NT 5.9%63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.25,0,221.25
8/21/2023,66TX0114,TX26,USD,Corporate Bonds,,459200BB6,B8DFHD9,INTERNATIONAL BUSINESS MACHS 5.875% 11/29/32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.2292,0,-83.2292
8/21/2023,66TX0114,TX26,USD,Corporate Bonds,,92343VBT0,BF320B8,VERIZON COMMUNICATIONS INC 6.550% 09/15/43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.3888,0,-36.3888,0,0,-36.3888,0,-36.3888
8/21/2023,66TX0116,TX26,USD,Treasury Notes,,91282CGC9,BMCVF10,US TREAS NOTE 5 YEAR MATURITY 12/31/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.8329,0,103.8329
8/21/2023,66TX0116,TX26,USD,Treasury Notes,,91282CGH8,BL6BW07,US TREAS NOTE 5 YEAR MATURITY 01/31/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.4475,0,599.4475
8/21/2023,66TX0116,TX26,USD,Treasury Notes,,91282CGP0,BMTY6H5,US TREAS NOTE 5 YEAR MATURITY 02/29/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.4348,0,105.4348
8/21/2023,66TX0121,TX24,USD,Corporate Bonds,,369604BQ5,,GENERAL ELECTRIC CO VAR 02/21/67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.7222,0,246.7222,0,0,246.7222,0,246.7222
8/21/2023,66TX0121,TX24,USD,Corporate Bonds,,74251VAL6,,PRINCIPAL FINL GROUP INC VAR 05/15/55 DO NOT USE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.3591,0,102.3591
8/21/2023,66TX0124,TX24,USD,Corporate Bonds,,25470XAL9,B9WGB72,DISH DBS CORP 5.000% 03/15/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4167,0,35.4167
8/21/2023,66TX0124,TX24,USD,Corporate Bonds,,26885BAD2,,EQT MIDSTREAM PARTNERS LP 0.000% 07/15/23 DO NOT USE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.993,0,158.993
8/21/2023,66TX0124,TX24,USD,Corporate Bonds,,69073TAR4,BZ56Z57,OWENS-BROCKWAY GLASS CONTAINER 5.875% 08/15/23 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.4305,0,653.4305
8/21/2023,66TX0124,TX24,USD,Corporate Bonds,,69889MAA0,,PAR PETROLEUM LLC / PAR PETR 7.750% 12/15/25 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.1111,0,86.1111
8/21/2023,66TX0124,TX24,USD,Corporate Bonds,,733174AK2,,POPULAR INC 6.125% 09/14/23 DO NOT USE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1389,0,415.1389
8/21/2023,66TX0124,TX24,USD,Corporate Bonds,,88167AAD3,BD3GP22,TEVA PHARMACEUTICAL FIN NETH 2.800% 07/21/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3889,0,49.3889
8/21/2023,66TX0286,TX24,USD,Municipal Bonds,,74526QKX9,,PUERTO RICO ELEC PWR AUTH PWR PWR REV BDS              TT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25
8/21/2023,66TX0288,TX24,USD,Convertible Corporate Bonds,,530715AG6,2519311,LIBERTY MEDIA CORP SR EXCH DEB 4%29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5556,0,5.5556
8/21/2023,66TX0296,TX24,USD,Corporate Bonds,,53069QAB5,,LIBERTY LATIN AMERICA LTD 2.000% 07/15/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0556,0,2.0556
8/21/2023,66TX0301,TX26,USD,Corporate Bonds,,53944YAV5,,LLOYDS BANKING GROUP PLC VAR 03/06/73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.1111,0,111.1111
8/21/2023,66TX0305,TX24,USD,Corporate Bonds,,369604BQ5,,GENERAL ELECTRIC CO VAR 02/21/67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.7222,0,246.7222,0,0,246.7222,0,246.7222
8/21/2023,66TX0313,TX26,USD,Corporate Bonds,,02005NBS8,BMZPG72,ALLY FINL INC SUB NT SUB NT 6.7%33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-279.1667,0,-279.1667
8/21/2023,66TX0313,TX26,USD,Corporate Bonds,,06675FBB2,,BANQUE FED DU CRED MUTUEL 5.790% 07/13/28 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-160.8333,0,-160.8333
8/21/2023,66TX0313,TX26,USD,Corporate Bonds,,61747YFB6,BL0NRR1,MORGAN STANLEY SUB NT FIXED RA TE RESET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-826.1111,0,-826.1111
8/21/2023,66TX0313,TX26,USD,Treasury Notes,,91282CGC9,BMCVF10,US TREAS NOTE 5 YEAR MATURITY 12/31/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.8329,0,103.8329
8/21/2023,66TX0313,TX26,USD,Treasury Notes,,91282CGH8,BL6BW07,US TREAS NOTE 5 YEAR MATURITY 01/31/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.4475,0,599.4475
8/21/2023,66TX0369,TX24,USD,Convertible Corporate Bonds,,09257WAE0,BMZQQW0,BLACKSTONE MORTGAGE TRUST INC 5.500% 03/15/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.9583,0,588.9583
8/21/2023,66TX0369,TX24,USD,Convertible Corporate Bonds,,95790DAD7,BNYDKF0,WESTERN ASSET MORTGAGE CAPITAL 6.750% 09/15/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131.25,0,-131.25
8/21/2023,66TX0380,TX26,USD,Corporate Bonds,,71647NBH1,BMX3690,PETROBRAS GLBL FIN B V 5.600% 01/03/31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-700,0,-700
8/21/2023,66TX0475,TX23,USD,Corporate Bonds,,04010LAX1,BKKDHD0,ARES CAP CORP 4.200% 06/10/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8333,0,40.8333
8/21/2023,66TX0475,TX23,USD,Corporate Bonds,,21036PBN7,BQB3P60,CONSTELLATION BRANDS INC 0.000% 02/02/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.8889,0,138.8889
8/21/2023,66TX0475,TX23,USD,Corporate Bonds,,375558BF9,,GILEAD SCIENCES INC 3.650% 03/01/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.1945,0,233.1945
8/21/2023,66TX0475,TX23,USD,Corporate Bonds,,64110LAG1,,NETFLIX INC 5.750% 03/01/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277.7778,0,1277.7778
8/21/2023,66TX0475,TX23,USD,Corporate Bonds,,778296AA1,BZ1BBG9,ROSS STORES INC 3.375% 09/15/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.9375,0,210.9375
8/21/2023,66TX0480,TX24,USD,Corporate Bonds,,05351XAB7,,AVAYA HLDGS CORP 2.250% 06/15/23 DO NOT USE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125,0,28.125
8/21/2023,66TX0545,TX27,USD,Municipal Bonds,,248297BU6,,DENHAM SPRINGS-LIVINGSTON HSG SING FAM MORT REV BDS    2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3938,0,1.3938
8/21/2023,66TX0545,TX27,USD,Mortgage-Backed and Government Agencies,,3134GX4N1,BPJKRR1,FEDERAL HOME LN MTG CORP 5.270% 10/27/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5134,0,3.5134
8/21/2023,66TX0545,TX27,USD,Municipal Bonds,,452152KQ3,,ILLINOIS ST GO BDS                   2012B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4169,0,13.4169
8/21/2023,66TX0545,TX27,USD,Municipal Bonds,,645913AA2,,NEW JERSEY ECONOMIC DEV AUTH S REV BDS                  1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4084,0,0.4084
8/21/2023,66TX0545,TX27,USD,Money Market,,69355NBH7,,PNC BK NATL ASSN WILMINGTON DE 4.650% 08/23/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637,0,0.637
8/21/2023,66TX0545,TX27,USD,Municipal Bonds,,704387AF6,,PAYNE CNTY OKLA ECONOMIC DEV A REV BDS                  A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.6112,0,198.6112,0,0,198.6112,0,198.6112
8/21/2023,66TX0545,TX27,USD,Corporate Bonds,,79745AAY7,,SAN DIEGO SEASIDE CHURCH OF 6.250% 03/01/38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3888,0,-1.3888
8/21/2023,66TX0545,TX27,USD,Money Market,,82669GDR2,,SIGNATURE BK NEW YORK N Y 3.100% 02/05/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2548,0,0.2548
8/21/2023,66TX0545,TX27,USD,Mortgage-Backed and Government Agencies,,911759HM3,,HOUSING URBAN DEVELOPMENT 6.010% 08/01/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6728,0,3.6728
8/21/2023,66TX0545,TX27,USD,Collateralized Debt Obligations,,911760LH7,,USVA VENDEE MTGE TR 1998-1 2-E TRANCHE 2-E    TRANCHE  2-E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4444,0,19.4444
8/21/2023,66TX0545,TX27,USD,Corporate Bonds,,G3812TAA9,,GENERAL SHOPPING INVTS LTD VAR 02/21/67,10,0.01,0,20000,20000,2000,2000,0,0,9.6211,0,9.6211,0,0,9.6211,0,9.6211,0,0,9.6211,0,9.6211
8/21/2023,66TX0547,TX26,USD,Corporate Bonds,,37959GAD9,BRRH8V9,GLOBAL ATLANTIC FIN CO SR 144A NT 33 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-110.4167,0,-110.4167
8/21/2023,66TX0547,TX26,USD,Corporate Bonds,,469814AB3,BQ1P4R0,JACOBS ENGINEERING GROUP INC J ACOBS ENGR GROUP I NC,99.986,0.01,6.35,-500000,-500000,-499930,-499930,0,0,-88.1944,0,-88.1944,0,0,-352.7777,0,-352.7777,0,0,-352.7777,0,-352.7777
8/21/2023,66TX0547,TX26,USD,Corporate Bonds,,649840CV5,,NEW YORK ST ELEC & GAS CORP SR 144A NT 33 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-243.75,0,-243.75,0,0,-243.75,0,-243.75
8/21/2023,66TX0547,TX26,USD,Corporate Bonds,,655844CS5,BRZW957,NORFOLK SOUTHN CORP SR NT 5.35%54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-148.6111,0,-148.6111,0,0,-148.6111,0,-148.6111
8/21/2023,66TX0547,TX26,USD,Corporate Bonds,,853254CT5,,STANDARD CHARTERED PLC SR 144A NT 27 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171.8611,0,-171.8611
8/21/2023,66TX0547,TX26,USD,Treasury Notes,,91282CHA2,BMDLR24,US TREAS NOTE 5 YEAR MATURITY 04/30/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.1114,0,163.1114
8/21/2023,66TX0547,TX26,USD,Treasury Notes,,91282CHC8,BQYLTK3,US TREAS NOTE 9 YEAR 10 MONTH MATURITY 05/15/33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.5632,0,-43.5632
8/21/2023,66TX0579,TX23,USD,Corporate Bonds,,35640YAA5,BF57XM3,FREEDOM MORTGAGE CORPORATION 8.125% 11/15/24 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1389,0,45.1389
8/21/2023,66TX0673,TX23,USD,Convertible Corporate Bonds,,46122TAA0,BG21KJ1,INTREXON CORP 3.000% 07/01/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3187,0,76.3187
8/21/2023,66TX0673,TX23,USD,Corporate Bonds,,878155AE0,BFZ2JD1,TEAM INC 5.000% 08/01/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4444,0,14.4444
8/21/2023,66TX0710,TX26,USD,Corporate Bonds,,02005NBS8,BMZPG72,ALLY FINL INC SUB NT SUB NT 6.7%33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.1111,0,186.1111
8/21/2023,66TX0710,TX26,USD,Corporate Bonds,,753272AA1,BMZMHT2,RAND PARENT LLC SR SECD NT 144 A RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.1389,0,295.1389
8/21/2023,66TX0710,TX26,USD,Treasury Notes,,91282CGC9,BMCVF10,US TREAS NOTE 5 YEAR MATURITY 12/31/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5525,0,-20.5525
8/21/2023,66TX0710,TX26,USD,Treasury Notes,,91282CGH8,BL6BW07,US TREAS NOTE 5 YEAR MATURITY 01/31/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.826,0,-48.826
8/21/2023,66TX0710,TX26,USD,Treasury Notes,,91282CGM7,BQXLPX9,US TREAS NTS 9 YEAR 10 MONTH MATURITY 02/15/33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-278.453,0,-278.453
8/21/2023,66TX0771,TX23,USD,Corporate Bonds,,65441VAA9,,NINE ENERGY SVC INC 8.750% 11/01/23 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.0002,0,875.0002
8/21/2023,66TX0782,TX01,USD,Mortgage-Backed and Government Agencies,,3130AWRE2,BRF28B6,FEDERAL HOME LOAN BANKS 5.110% 08/04/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.1666,0,1107.1666,0,0,1107.1666,0,1107.1666
8/21/2023,66TX0782,TX01,USD,Mortgage-Backed and Government Agencies,,3134GX4N1,BPJKRR1,FEDERAL HOME LN MTG CORP 5.270% 10/27/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.3612,0,512.3612
8/21/2023,66TX0804,TX23,USD,Corporate Bonds,,01879NAA3,BD2M5N2,ALLIANCE RES OP PART LP/ALLIAN 7.500% 05/01/25 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.5,0,107.5
8/21/2023,66TX0804,TX23,USD,Corporate Bonds,,35640YAA5,BF57XM3,FREEDOM MORTGAGE CORPORATION 8.125% 11/15/24 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.4931,0,241.4931
8/21/2023,66TX0815,TX13,USD,Municipal Bonds,,66285WZW9,,NORTH TEX TWY AUTH REV SYS FIRST TIER REF BDS   2020A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.3333,0,-83.3333
8/21/2023,66TX0833,TX24,USD,Convertible Corporate Bonds,,90187BAB7,BMG4RH5,TWO HARBORS INVENTMENT CORPOR SR CV NT 6.25%26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.0833,0,177.0833
8/21/2023,66TX0834,TX24,USD,Corporate Bonds,,144523AC1,,CARRINGTON HLDG COMPANY LLC 8.000% 01/01/26 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-205.5556,0,-205.5556
8/21/2023,66TX0848,TX24,USD,Corporate Bonds,,05351XAB7,,AVAYA HLDGS CORP 2.250% 06/15/23 DO NOT USE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,9.375
8/21/2023,66TX0853,TX52,USD,Municipal Bonds,,64990FYB4,,NEW YORK ST DORM AUTH ST PERS GEN PURP BDS             2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-166.6667,0,-166.6667
8/21/2023,66TX0859,TX12,USD,Municipal Bonds,,650010CJ8,,NEW YORK ST TWY AUTH GEN REV J 2019 B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8889,0,33.8889
8/21/2023,66TX0890,TX24,USD,Convertible Corporate Bonds,,758075AE5,,REDWOOD TRUST INC 7.750% 06/15/27 RULE 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5278,0,21.5278
8/21/2023,66TX0907,TX59,USD,Treasury Bonds,,S*BJ7BTZ6,BJ7BTZ6,ISRAEL(STATE OF)   2.875 01/29/24 ISS 01/29/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.0136,0,-63.0136
8/21/2023,66TX0907,TX59,USD,Treasury Bonds,,S*BJBQD11,BJBQD11,ISRAEL(STATE OF)   2.875 01/29/24 ISS 01/29/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-207.8664,0,-207.8664
8/21/2023,66TX0910,TX27,USD,Collateralized Debt Obligations,,3137AVPG6,,FHLMC REMIC SERIES 4116 YA TRANCHE YATRANCTRANCHE  YA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7916,0,19.7916
8/21/2023,66TX0910,TX27,USD,Collateralized Debt Obligations,,3137BDCW4,,FHLMC REMIC SERIES K-039 A-2 TRANCHE A-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7803,0,5.7803,0,0,5.7803,0,5.7803
8/21/2023,66TX0910,TX27,USD,Collateralized Debt Obligations,,3137BN6G4,,FHLMC REMIC SERIES K-053 A-2 TRANCHE A-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832,0,0.832
8/21/2023,66TX0910,TX27,USD,Collateralized Debt Obligations,,3137FARE0,,FHLMC REMIC SERIES K-727 A-2 TRANCHE A-2    TRANCHE  A-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2455,0,0.2455,0,0,0.2455,0,0.2455
